time,latitude,longitude,adjusted_temp,adjusted_temp_unc
2019-05-02 00:00:00,5.5,-75.5,23.056982040405273,2.3056981563568115
2019-05-02 01:00:00,5.5,-75.5,23.186986923217773,2.3186986446380615
2019-05-02 02:00:00,5.5,-75.5,21.7970027923584,2.1797003746032715
2019-05-02 03:00:00,5.5,-75.5,20.946996688842773,2.0946996212005615
2019-05-02 04:00:00,5.5,-75.5,20.1669979095459,2.01669979095459
2019-05-02 05:00:00,5.5,-75.5,18.777013778686523,1.8777014017105103
2019-05-02 06:00:00,5.5,-75.5,17.037023544311523,1.7037023305892944
2019-05-02 07:00:00,5.5,-75.5,16.6669979095459,1.666699767112732
2019-05-02 08:00:00,5.5,-75.5,15.077001571655273,1.5077002048492432
2019-05-02 09:00:00,5.5,-75.5,15.577001571655273,1.5577001571655273
2019-05-02 10:00:00,5.5,-75.5,16.847021102905273,1.6847021579742432
2019-05-02 11:00:00,5.5,-75.5,16.647008895874023,1.6647008657455444
2019-05-02 12:00:00,5.5,-75.5,17.517004013061523,1.7517004013061523
2019-05-02 13:00:00,5.5,-75.5,19.277013778686523,1.9277013540267944
2019-05-02 14:00:00,5.5,-75.5,23.907018661499023,2.39070200920105
2019-05-02 15:00:00,5.5,-75.5,25.097021102905273,2.509702205657959
2019-05-02 16:00:00,5.5,-75.5,25.587011337280273,2.558701276779175
2019-05-02 17:00:00,5.5,-75.5,27.527013778686523,2.7527015209198
2019-05-02 18:00:00,5.5,-75.5,27.48700523376465,2.7487006187438965
2019-05-02 19:00:00,5.5,-75.5,27.98700523376465,2.7987005710601807
2019-05-02 20:00:00,5.5,-75.5,27.756994247436523,2.7756993770599365
2019-05-02 21:00:00,5.5,-75.5,27.907018661499023,2.7907018661499023
2019-05-02 22:00:00,5.5,-75.5,25.2970027923584,2.52970027923584
2019-05-02 23:00:00,5.5,-75.5,24.566991806030273,2.4566991329193115
2019-05-03 00:00:00,5.5,-75.5,23.897008895874023,2.3897008895874023
2019-05-03 01:00:00,5.5,-75.5,23.60700035095215,2.3607001304626465
2019-05-03 02:00:00,5.5,-75.5,21.566991806030273,2.1566991806030273
2019-05-03 03:00:00,5.5,-75.5,20.9270076751709,2.092700719833374
2019-05-03 04:00:00,5.5,-75.5,21.147008895874023,2.11470103263855
2019-05-03 05:00:00,5.5,-75.5,20.616979598999023,2.0616979598999023
2019-05-03 06:00:00,5.5,-75.5,19.47699546813965,1.9476995468139648
2019-05-03 07:00:00,5.5,-75.5,18.397008895874023,1.8397009372711182
2019-05-03 08:00:00,5.5,-75.5,16.827001571655273,1.6827001571655273
2019-05-03 09:00:00,5.5,-75.5,16.657018661499023,1.6657018661499023
2019-05-03 10:00:00,5.5,-75.5,17.767004013061523,1.7767003774642944
2019-05-03 11:00:00,5.5,-75.5,17.7970027923584,1.7797002792358398
2019-05-03 12:00:00,5.5,-75.5,18.876989364624023,1.887699007987976
2019-05-03 13:00:00,5.5,-75.5,20.327001571655273,2.032700300216675
2019-05-03 14:00:00,5.5,-75.5,23.946996688842773,2.394699811935425
2019-05-03 15:00:00,5.5,-75.5,24.9270076751709,2.4927008152008057
2019-05-03 16:00:00,5.5,-75.5,25.837011337280273,2.5837011337280273
2019-05-03 17:00:00,5.5,-75.5,27.5470027923584,2.7547004222869873
2019-05-03 18:00:00,5.5,-75.5,27.446996688842773,2.744699716567993
2019-05-03 19:00:00,5.5,-75.5,26.907018661499023,2.690701961517334
2019-05-03 20:00:00,5.5,-75.5,26.337011337280273,2.6337010860443115
2019-05-03 21:00:00,5.5,-75.5,26.136999130249023,2.6136999130249023
2019-05-03 22:00:00,5.5,-75.5,23.957006454467773,2.395700693130493
2019-05-03 23:00:00,5.5,-75.5,23.467016220092773,2.3467016220092773
2019-05-04 00:00:00,5.5,-75.5,23.066991806030273,2.306699275970459
2019-05-04 01:00:00,5.5,-75.5,21.782896541964792,3.4082173835997125
2019-05-04 02:00:00,5.5,-75.5,20.36217142926296,1.4496798160346245
2019-05-04 03:00:00,5.5,-75.5,19.62728468763898,0.679463064907587
2019-05-04 04:00:00,5.5,-75.5,19.305000514499234,0.4440265283745788
2019-05-04 05:00:00,5.5,-75.5,19.24372150095187,0.3865308445318085
2019-05-04 06:00:00,5.5,-75.5,18.819078615913313,0.7441638541410747
2019-05-04 07:00:00,5.5,-75.5,18.641676654497672,1.6693892281848015
2019-05-04 08:00:00,5.5,-75.5,18.93954695482433,1.8450858835256163
2019-05-04 09:00:00,5.5,-75.5,18.908906787470926,2.703849494131301
2019-05-04 10:00:00,5.5,-75.5,19.542267381290564,2.010487673958078
2019-05-04 11:00:00,5.5,-75.5,19.53684132564005,2.1796892735945548
2019-05-04 12:00:00,5.5,-75.5,19.79132033435326,1.3086424082084704
2019-05-04 13:00:00,5.5,-75.5,20.037023544311523,2.003702402114868
2019-05-04 14:00:00,5.5,-75.5,22.4270076751709,2.2427008152008057
2019-05-04 15:00:00,5.5,-75.5,22.97699546813965,2.2976996898651123
2019-05-04 16:00:00,5.5,-75.5,23.446996688842773,2.3446996212005615
2019-05-04 17:00:00,5.5,-75.5,25.196996688842773,2.519699811935425
2019-05-04 18:00:00,5.5,-75.5,24.72699546813965,2.4726996421813965
2019-05-04 19:00:00,5.5,-75.5,24.376989364624023,2.43769907951355
2019-05-04 20:00:00,5.5,-75.5,24.366979598999023,2.4366979598999023
2019-05-04 21:00:00,5.5,-75.5,24.316991806030273,2.431699275970459
2019-05-04 22:00:00,5.5,-75.5,23.866979598999023,2.386698007583618
2019-05-04 23:00:00,5.5,-75.5,23.246984481811523,2.3246984481811523
2019-05-05 00:00:00,5.5,-75.5,22.957006454467773,2.295700788497925
2019-05-05 01:00:00,5.5,-75.5,22.147008895874023,2.214700937271118
2019-05-05 02:00:00,5.5,-75.5,20.587011337280273,2.058701276779175
2019-05-05 03:00:00,5.5,-75.5,20.027013778686523,2.0027015209198
2019-05-05 04:00:00,5.5,-75.5,20.006994247436523,2.000699520111084
2019-05-05 05:00:00,5.5,-75.5,19.527013778686523,1.952701449394226
2019-05-05 06:00:00,5.5,-75.5,19.4270076751709,1.942700743675232
2019-05-05 07:00:00,5.5,-75.5,18.847021102905273,1.8847020864486694
2019-05-05 08:00:00,5.5,-75.5,17.587011337280273,1.758701205253601
2019-05-05 09:00:00,5.5,-75.5,17.816991806030273,1.7816991806030273
2019-05-05 10:00:00,5.5,-75.5,18.316991806030273,1.831699252128601
2019-05-05 11:00:00,5.5,-75.5,18.217016220092773,1.8217016458511353
